user_id,total_events
6463,28
546,28
576,28
570,28
536,28
4465,28
2889,28
2855,28
2851,28
6472,28
5043,28
5070,28
5068,28
980,28
8540,28
4216,28
4239,28
5147,28
6037,28
6033,28
6060,28
6058,28
9636,28
9635,28
1054,28
2118,28
8157,28
4257,28
4456,28
8554,28
8549,28
9812,28
7575,28
7569,28
2206,28
966,28
9809,28
2888,28
4279,28
7255,28
3102,28
9869,28
8603,28
8600,28
7261,28
9842,28
1611,28
1576,28
5563,28
9045,28
9044,28
9042,28
2928,28
8973,28
3061,28
3088,28
5126,28
9397,28
5454,28
5449,28
5152,28
4261,28
9651,28
1781,28
5968,28
1205,28
9591,28
520,28
5576,28
5618,28
1593,28
4313,28
4310,28
439,28
8580,28
6494,28
7693,28
7684,28
7874,28
508,28
7562,28
8982,28
8979,28
5148,28
8308,28
1026,28
9645,28
5113,28
7592,28
6502,28
475,28
471,28
9657,28
5097,28
5602,28
484,28
436,28
457,28
3038,28
389,28
418,28
6544,28
8581,28
8332,28
5855,28
8096,28
1334,28
1331,28
2988,28
2985,28
8328,28
9296,28
7359,28
8327,28
8323,28
5099,28
6068,28
9660,28
6535,28
9018,28
3008,28
6499,28
6528,28
4331,28
4350,28
8334,28
8172,28
6837,28
6835,28
8776,28
70,28
37,28
36,28
3655,28
3652,28
3619,28
3742,28
8770,28
3724,28
7722,28
9376,28
1856,28
7019,28
5347,28
3709,28
59,27
1855,27
15,27
3723,27
7155,27
5376,27
3661,27
3766,27
6855,27
6803,27
6801,27
9952,27
3732,27
3639,27
3606,27
3754,27
51,27
6816,27
7442,27
8412,27
4864,27
9202,27
5850,27
1332,27
8569,27
8567,27
4398,27
9031,27
4396,27
4393,27
7118,27
8330,27
8325,27
6094,27
1015,27
2993,27
6505,27
4374,27
6086,27
6085,27
5098,27
5058,27
5084,27
9283,27
2171,27
454,27
3018,27
3014,27
3029,27
392,27
6514,27
6542,27
6538,27
5870,27
6867,27
7880,27
499,27
2949,27
7252,27
7557,27
3055,27
4289,27
6074,27
1000,27
5133,27
7351,27
7589,27
9826,27
7499,27
468,27
8054,27
7576,27
7408,27
8162,27
5620,27
9462,27
3047,27
3045,27
6553,27
6546,27
6518,27
9848,27
4411,27
4410,27
4409,27
2932,27
2938,27
550,27
4297,27
5128,27
5448,27
9380,27
9378,27
1824,27
7586,27
7553,27
5457,27
5432,27
1785,27
1209,27
1207,27
9592,27
5577,27
4283,27
8607,27
7254,27
3103,27
6569,27
403,27
3117,27
4245,27
5595,27
5591,27
5562,27
6449,27
6478,27
4402,27
9047,27
8013,27
5041,27
2217,27
8340,27
6471,27
529,27
555,27
553,27
6056,27
6024,27
3107,27
2899,27
9810,27
6938,27
9287,27
965,27
4220,27
3138,27
3168,27
8145,27
1558,27
7593,27
8969,27
366,27
7859,27
4450,27
2870,27
2838,27
2864,27
535,27
6446,27
7453,27
977,27
946,27
974,27
972,27
1773,27
7361,27
7387,27
5444,27
1222,27
1191,27
2821,27
9795,27
6545,27
6600,27
341,27
3108,27
1302,27
1301,27
1324,27
1293,27
7296,27
4484,27
5195,27
9298,27
2075,27
8296,27
5181,27
2069,27
2096,27
3154,27
7131,27
7127,27
1061,27
9478,27
1544,27
5828,27
4200,27
8957,27
3183,27
361,27
351,27
3204,27
3176,27
3170,27
7913,27
5557,27
1621,27
1616,27
4483,27
5009,27
2240,27
2239,27
2230,27
2228,27
6108,27
931,27
957,27
8360,27
9801,27
1064,27
1821,27
1157,27
1176,27
5944,27
7567,27
9537,27
1353,27
5212,27
5210,27
4536,27
2830,27
2811,27
2807,27
2806,27
6423,27
6416,27
603,27
602,27
4503,27
4521,27
8357,27
8353,27
5020,27
1640,27
344,27
4149,27
8640,27
3218,27
9548,27
5005,27
9249,27
2241,27
8363,27
921,27
6412,27
6404,27
1510,27
4139,27
7850,27
4138,27
4133,27
3259,27
8648,27
4569,27
7097,27
2759,27
2756,27
7091,27
9087,27
9093,27
9089,27
4546,27
9115,27
2765,27
2761,27
8497,27
4574,27
6392,27
8642,27
8280,27
6020,27
6047,27
6011,27
1057,27
1088,27
5232,27
2040,27
2027,27
2260,27
2257,27
7482,27
7477,27
5871,27
5633,27
5662,27
9485,27
4123,27
3268,27
4097,27
3295,27
4091,27
1638,27
8178,27
6891,27
2696,27
2739,27
2715,27
6675,27
7838,27
6651,27
5674,27
5824,27
5822,27
1349,27
1370,27
648,27
940,27
937,27
934,27
6126,27
9583,27
2710,27
3302,27
7202,27
7227,27
4053,27
4074,27
8670,27
8667,27
8663,27
3283,27
4567,27
2705,27
2735,27
6322,27
2729,27
1286,27
1312,27
6969,27
9342,27
9337,27
9333,27
2018,27
1995,27
1993,27
7677,27
8382,27
8377,27
8376,27
869,27
9672,27
9666,27
6309,27
6308,27
8480,27
9136,27
3344,27
3343,27
257,27
288,27
277,27
7768,27
7766,27
7764,27
3357,27
5545,27
1661,27
1252,27
9750,27
8907,27
8902,27
1080,27
1075,27
1093,27
7029,27
7735,27
2641,27
8470,27
4655,27
683,27
9775,27
9774,27
9767,27
6344,27
2661,27
9233,27
5689,27
5688,27
5682,27
5679,27
8896,27
3354,27
9148,27
9147,27
1740,27
7597,27
1758,27
5485,27
693,27
6324,27
8384,27
723,27
5888,27
4013,27
4011,27
3998,27
3383,27
3381,27
9899,27
9489,27
7953,27
7939,27
6297,27
6296,27
4664,27
2666,27
2618,27
2617,27
2609,27
2638,27
4657,27
7966,27
5942,27
5413,27
5381,27
8231,27
216,27
6715,27
2316,27
2312,27
7612,27
4951,27
9501,27
1449,27
1469,27
3393,27
3968,27
8876,27
9916,27
7536,27
7210,27
3410,27
3961,27
3952,27
3448,27
8143,27
5881,27
4690,27
7755,27
6264,27
9744,27
9165,27
4700,27
4694,27
1634,27
5541,27
9732,27
5997,27
5995,27
5992,27
9629,27
1962,27
7374,27
1477,27
9600,27
8102,27
8098,27
9534,27
9527,27
7185,27
3944,27
7522,27
6026,27
760,27
2292,27
4935,27
4933,27
2565,27
2563,27
9168,27
1671,27
9438,27
1275,27
1274,27
2551,27
2548,27
6231,27
6250,27
9723,27
3429,27
3426,27
3488,27
3483,27
3472,27
6734,27
180,27
4907,27
2367,27
2366,27
4923,27
890,27
9734,27
7978,27
7975,27
9354,27
9351,27
1119,27
1116,27
9613,27
5271,27
202,27
9517,27
7666,27
8261,27
1845,27
7727,27
5979,27
5976,27
1172,27
8436,27
4752,27
4746,27
4744,27
9174,27
9170,27
778,27
9724,27
9737,27
8392,27
8389,27
4780,27
4777,27
2524,27
1267,27
6767,27
162,27
8843,27
8842,27
8834,27
3519,27
3857,27
3886,27
7797,27
3875,27
1232,27
791,27
3868,27
3865,27
8116,27
9506,27
1411,27
5743,27
5740,27
5730,27
3848,27
5503,27
1742,27
5920,27
1244,27
1239,27
9718,27
9717,27
800,27
5299,27
8048,27
7426,27
5324,27
1934,27
9942,27
6754,27
3842,27
9577,27
5894,27
5866,27
5531,27
1710,27
4883,27
8400,27
4877,27
2400,27
9930,27
9926,27
3539,27
8823,27
3578,27
3577,27
3574,27
1908,27
6217,27
4795,27
4794,27
7300,27
5771,27
3796,27
6789,27
6929,27
1167,27
1161,27
7438,27
7433,27
7430,27
8242,27
1913,27
133,27
6781,27
2354,27
2375,27
9229,27
803,27
844,27
843,27
9710,27
9698,27
4830,27
4828,27
8430,27
5914,27
130,27
8749,27
7654,27
1425,27
1400,27
1396,27
5748,27
4859,27
2438,27
2435,27
2434,27
4842,27
2475,27
858,27
5766,27
1421,27
1420,27
1417,27
1416,27
8758,27
127,27
132,27
9188,27
6208,27
822,27
2415,27
6773,27
1886,27
5359,27
5352,27
1900,27
8253,27
3594,27
3591,27
3590,27
5767,27
5908,27
9415,27
5509,27
9980,27
7177,27
7176,27
3682,27
7422,27
7543,27
5,27
3708,27
7471,27
7470,27
9688,27
7998,27
2363,27
7987,27
7985,27
6184,27
9021,27
9010,27
2963,27
4362,27
6527,27
9835,27
4359,27
4329,27
56,27
3676,27
3670,27
8788,27
3678,27
22,27
65,27
47,27
7538,26
6,26
6836,26
6858,26
6856,26
6809,26
7175,26
8778,26
8773,26
6828,26
6825,26
109,26
107,26
7784,26
7780,26
7779,26
6810,26
6770,26
136,26
9941,26
6755,26
8793,26
3673,26
171,26
170,26
9924,26
114,26
176,26
7801,26
7793,26
200,26
230,26
7532,26
6711,26
9892,26
268,26
3753,26
3749,26
3715,26
3633,26
3659,26
3658,26
3649,26
286,26
281,26
7767,26
6657,26
6682,26
304,26
301,26
6674,26
6641,26
318,26
3592,26
3768,26
3758,26
3644,26
3640,26
307,26
6654,26
335,26
7496,26
6624,26
6621,26
363,26
329,26
326,26
321,26
352,26
8806,26
3789,26
3782,26
3781,26
6603,26
9860,26
9859,26
7863,26
6575,26
6574,26
7870,26
404,26
6552,26
9856,26
9847,26
426,26
424,26
7656,26
8743,26
3806,26
3804,26
8762,26
8815,26
420,26
6507,26
453,26
6876,26
9834,26
9832,26
9825,26
467,26
6865,26
6896,26
6892,26
3819,26
8751,26
7563,26
7559,26
9823,26
482,26
6495,26
6489,26
6485,26
540,26
524,26
522,26
6482,26
6479,26
9822,26
3800,26
7649,26
7199,26
7195,26
3554,26
3582,26
9816,26
7900,26
7889,26
9807,26
6438,26
9800,26
579,26
632,26
9788,26
9786,26
3853,26
3542,26
8816,26
8829,26
3559,26
6375,26
6388,26
610,26
6338,26
647,26
7479,26
7935,26
6887,26
7760,26
3524,26
6323,26
671,26
680,26
676,26
6305,26
694,26
664,26
659,26
657,26
6326,26
7947,26
7942,26
675,26
704,26
6290,26
735,26
3888,26
3879,26
727,26
7757,26
7746,26
6267,26
743,26
9741,26
9739,26
710,26
6258,26
6227,26
779,26
774,26
7971,26
6237,26
9716,26
798,26
794,26
784,26
7668,26
7667,26
7167,26
3500,26
3497,26
3523,26
8839,26
6220,26
806,26
840,26
8713,26
8711,26
7458,26
827,26
847,26
6191,26
6175,26
7441,26
9683,26
833,26
6163,26
6162,26
6161,26
894,26
888,26
9692,26
3467,26
3456,26
3912,26
6151,26
6149,26
6119,26
6117,26
6143,26
8007,26
8004,26
908,26
903,26
949,26
918,26
956,26
990,26
3950,26
3945,26
3907,26
3936,26
984,26
6922,26
7573,26
6088,26
1017,26
1013,26
9656,26
8028,26
8019,26
8017,26
1003,26
996,26
993,26
3438,26
3957,26
8704,26
3922,26
3452,26
1049,26
6044,26
6042,26
1073,26
1100,26
1098,26
6031,26
5994,26
1137,26
5988,26
5985,26
6012,26
7425,26
1150,26
3975,26
3966,26
8871,26
7206,26
7205,26
6959,26
9608,26
9587,26
1158,26
5941,26
5938,26
1211,26
9593,26
9589,26
3986,26
8694,26
3378,26
3979,26
5956,26
8049,26
1186,26
8065,26
1238,26
8074,26
5874,26
9580,26
5893,26
5867,26
5862,26
6973,26
3362,26
4012,26
8884,26
3388,26
6971,26
9559,26
1251,26
6967,26
8084,26
5825,26
5856,26
1336,26
9546,26
9539,26
4009,26
4031,26
4029,26
4025,26
3375,26
3366,26
1391,26
1374,26
1369,26
1362,26
8104,26
5808,26
1405,26
5778,26
5777,26
7416,26
1386,26
4038,26
3352,26
4033,26
8672,26
5764,26
8127,26
1395,26
5757,26
5734,26
9519,26
9516,26
5726,26
5704,26
7742,26
7739,26
1501,26
3311,26
7146,26
7680,26
4048,26
7730,26
6992,26
6990,26
5693,26
5650,26
5670,26
1516,26
1534,26
5667,26
5660,26
8158,26
4075,26
4072,26
8671,26
3319,26
1540,26
1565,26
1556,26
9457,26
1584,26
7587,26
8164,26
5627,26
9468,26
9465,26
9464,26
1608,26
1572,26
1571,26
4095,26
4093,26
3298,26
7203,26
5558,26
5554,26
1624,26
1622,26
1615,26
1644,26
1643,26
1641,26
5583,26
5580,26
8187,26
8183,26
8182,26
8180,26
4106,26
8651,26
1658,26
1652,26
9430,26
9425,26
5542,26
5540,26
1670,26
1665,26
1712,26
1706,26
1700,26
5494,26
4125,26
4124,26
3279,26
5490,26
5511,26
5498,26
1729,26
1750,26
8201,26
1771,26
7378,26
5431,26
1767,26
1763,26
1791,26
8218,26
1820,26
1777,26
4118,26
4132,26
3251,26
3250,26
1806,26
5393,26
5424,26
5416,26
1830,26
5408,26
5407,26
5405,26
4145,26
8929,26
5404,26
8233,26
8232,26
1848,26
7725,26
1863,26
5368,26
1882,26
5363,26
5338,26
1898,26
5348,26
8250,26
8249,26
1917,26
1910,26
1877,26
7633,26
3216,26
3214,26
1921,26
5287,26
5283,26
5295,26
1946,26
5235,26
5264,26
1937,26
1964,26
7346,26
4190,26
4189,26
4188,26
3207,26
3179,26
3197,26
4180,26
5255,26
7015,26
7013,26
5247,26
1985,26
9341,26
2021,26
1989,26
1987,26
5238,26
2048,26
2028,26
4205,26
4201,26
3194,26
8953,26
5209,26
5208,26
9312,26
9309,26
5196,26
2086,26
2078,26
2077,26
2033,26
2063,26
8295,26
2095,26
5163,26
2117,26
2114,26
2084,26
2112,26
2108,26
2131,26
2123,26
8316,26
5093,26
5091,26
2134,26
5117,26
5108,26
9293,26
7334,26
8620,26
8619,26
3152,26
3140,26
7112,26
9285,26
9282,26
2172,26
2158,26
2191,26
2187,26
2182,26
5075,26
7049,26
2202,26
2168,26
2165,26
3134,26
4231,26
5047,26
5065,26
9270,26
2222,26
5036,26
5027,26
2226,26
8358,26
9262,26
9261,26
2255,26
2272,26
4253,26
8962,26
3120,26
3118,26
7236,26
7233,26
4999,26
2288,26
8375,26
8374,26
4973,26
4954,26
4953,26
7615,26
3080,26
3079,26
3104,26
4948,26
7706,26
7697,26
7072,26
2289,26
2338,26
4903,26
4850,26
2396,26
2362,26
2406,26
4833,26
9211,26
4300,26
3063,26
4821,26
4819,26
2421,26
2420,26
9215,26
4811,26
4807,26
2461,26
2488,26
2456,26
2455,26
8417,26
4791,26
4786,26
4309,26
4305,26
8591,26
8590,26
3078,26
3048,26
3046,26
4304,26
7063,26
7088,26
2510,26
7322,26
4762,26
4775,26
8434,26
2542,26
2539,26
2538,26
2536,26
2529,26
8587,26
4333,26
3054,26
3051,26
9167,26
2545,26
2574,26
2573,26
4726,26
2588,26
8454,26
2612,26
2611,26
9166,26
4703,26
4347,26
9000,26
3039,26
3030,26
4345,26
4702,26
2622,26
2616,26
2640,26
4686,26
4678,26
4675,26
7308,26
4642,26
4672,26
4339,26
4367,26
4364,26
4325,26
2668,26
9144,26
9126,26
9124,26
4650,26
2676,26
9129,26
9128,26
4636,26
4625,26
2692,26
2711,26
4384,26
4371,26
8576,26
9012,26
4623,26
8496,26
8492,26
2736,26
2731,26
2747,26
4577,26
8499,26
9106,26
4571,26
2782,26
7096,26
7092,26
7681,26
7117,26
8563,26
4558,26
9099,26
2792,26
4544,26
4530,26
8526,26
2812,26
7292,26
9079,26
9078,26
4504,26
4497,26
4526,26
4482,26
7268,26
2958,26
2954,26
2968,26
7250,26
7278,26
4481,26
8543,26
2844,26
7631,26
8536,26
8533,26
2874,26
9069,26
4386,26
9039,26
2915,26
2942,26
4478,26
4474,26
4439,26
2887,26
4434,26
2911,26
9055,26
8545,26
4442,26
4429,26
6822,26
17,26
64,26
3704,26
9974,26
9994,26
9989,26
94,25
3728,25
6832,25
6827,25
6824,25
9938,25
120,25
118,25
111,25
9041,25
2927,25
2925,25
4401,25
4392,25
6818,25
27,25
67,25
105,25
7791,25
7787,25
7785,25
7783,25
7781,25
6774,25
6800,25
6799,25
6796,25
6793,25
2882,25
9062,25
2933,25
6762,25
144,25
6758,25
6783,25
3738,25
3736,25
8797,25
8792,25
4414,25
4413,25
4437,25
2879,25
4455,25
9936,25
9927,25
9925,25
173,25
6763,25
169,25
191,25
187,25
9070,25
9067,25
2941,25
6737,25
207,25
205,25
7817,25
7527,25
9906,25
9902,25
240,25
6718,25
272,25
266,25
3752,25
3618,25
7295,25
2856,25
2853,25
2823,25
6701,25
6698,25
282,25
9898,25
7765,25
6684,25
292,25
6668,25
320,25
311,25
308,25
3763,25
4490,25
4487,25
9888,25
6666,25
7851,25
7846,25
6630,25
7513,25
9874,25
345,25
7493,25
6618,25
6617,25
3629,25
3625,25
4538,25
7291,25
7288,25
9082,25
9080,25
4501,25
4527,25
4524,25
3593,25
367,25
356,25
384,25
7860,25
6586,25
6576,25
9037,25
4557,25
4547,25
9102,25
9094,25
6532,25
387,25
412,25
6530,25
6558,25
6550,25
431,25
7662,25
7658,25
3805,25
3585,25
2781,25
2779,25
8518,25
7275,25
8573,25
8572,25
8568,25
2989,25
442,25
9839,25
6497,25
492,25
9828,25
494,25
3793,25
3824,25
3822,25
8502,25
9114,25
9112,25
7076,25
7074,25
7099,25
2788,25
7663,25
7886,25
7878,25
7877,25
7564,25
521,25
488,25
512,25
2728,25
2742,25
2737,25
4587,25
8511,25
8503,25
6490,25
6487,25
9814,25
537,25
6481,25
6456,25
3830,25
3553,25
7899,25
7896,25
7891,25
7890,25
6459,25
572,25
565,25
564,25
561,25
6447,25
2964,25
2681,25
4622,25
4621,25
4614,25
4561,25
6435,25
9796,25
592,25
587,25
6429,25
6415,25
585,25
605,25
4626,25
2720,25
9036,25
634,25
9784,25
3544,25
3540,25
3573,25
9783,25
6406,25
6401,25
6378,25
7931,25
2675,25
2702,25
7928,25
7568,25
612,25
639,25
7924,25
7921,25
6383,25
6379,25
6337,25
6365,25
7483,25
4328,25
4323,25
4670,25
4669,25
8472,25
9142,25
9121,25
2688,25
2645,25
6912,25
6904,25
3871,25
3870,25
3867,25
8830,25
3532,25
7287,25
2961,25
4344,25
4366,25
4365,25
3530,25
3529,25
8728,25
6348,25
655,25
650,25
685,25
6340,25
6307,25
6334,25
696,25
7944,25
4659,25
4658,25
2593,25
4682,25
4647,25
6320,25
6319,25
9745,25
714,25
713,25
6278,25
6273,25
6304,25
732,25
3516,25
3512,25
3858,25
3885,25
3881,25
4348,25
3846,25
9757,25
7957,25
7756,25
6262,25
745,25
742,25
736,25
6253,25
6252,25
767,25
762,25
751,25
782,25
777,25
9735,25
7979,25
4706,25
2605,25
2562,25
2591,25
2584,25
8459,25
8456,25
8450,25
8848,25
8845,25
831,25
4750,25
4743,25
9169,25
2553,25
9182,25
808,25
9711,25
3486,25
3477,25
3475,25
6203,25
7461,25
7459,25
7990,25
6185,25
7443,25
9687,25
876,25
837,25
8588,25
8586,25
8981,25
8977,25
3050,25
4312,25
863,25
885,25
3896,25
3893,25
8858,25
3917,25
8720,25
6114,25
6113,25
6136,25
8012,25
4756,25
4754,25
2521,25
2517,25
2486,25
4773,25
925,25
920,25
913,25
6081,25
932,25
7188,25
3946,25
3906,25
3905,25
7065,25
2506,25
7324,25
7083,25
7082,25
3932,25
3926,25
3900,25
8015,25
6920,25
6914,25
7454,25
6937,25
6070,25
6065,25
6092,25
9663,25
9654,25
6078,25
4815,25
4772,25
4787,25
4277,25
9643,25
6036,25
3965,25
3453,25
3447,25
8428,25
2452,25
7320,25
8418,25
1051,25
1068,25
1067,25
9641,25
1079,25
1077,25
6001,25
1120,25
1109,25
1136,25
8047,25
7583,25
7580,25
4843,25
2476,25
2474,25
4801,25
4832,25
3937,25
3435,25
3433,25
8880,25
7208,25
1141,25
8037,25
8036,25
6960,25
6957,25
1168,25
1166,25
6950,25
3086,25
3083,25
4820,25
9216,25
6947,25
5955,25
1175,25
1173,25
1196,25
1195,25
5939,25
5965,25
3398,25
3397,25
3396,25
4861,25
4860,25
4852,25
4302,25
4299,25
4294,25
4293,25
1228,25
1221,25
1185,25
5922,25
5889,25
9570,25
1264,25
1254,25
1218,25
1217,25
2394,25
2359,25
2405,25
8406,25
4835,25
9210,25
9209,25
1273,25
1266,25
9568,25
5902,25
5899,25
5892,25
3332,25
4024,25
3387,25
4911,25
9230,25
9227,25
9226,25
1294,25
1284,25
1282,25
8089,25
1299,25
1298,25
1318,25
5846,25
1313,25
1342,25
1333,25
1329,25
9552,25
5836,25
5835,25
5834,25
4908,25
4900,25
9219,25
2368,25
2350,25
8397,25
8396,25
1359,25
5821,25
5817,25
4026,25
4943,25
9231,25
2307,25
2336,25
3365,25
9521,25
1366,25
9551,25
5802,25
1407,25
9524,25
5788,25
5782,25
7414,25
5775,25
4045,25
3339,25
3297,25
3325,25
3101,25
2291,25
7395,25
7421,25
1429,25
1398,25
1393,25
1423,25
8125,25
1410,25
5731,25
4957,25
2320,25
4263,25
4259,25
5702,25
5727,25
1465,25
1463,25
9509,25
5719,25
1484,25
9500,25
1468,25
8131,25
7741,25
1499,25
1498,25
1496,25
3308,25
8659,25
7121,25
9241,25
9237,25
9235,25
2304,25
8372,25
4974,25
1485,25
6991,25
6987,25
5665,25
5696,25
2265,25
8368,25
8367,25
8364,25
2282,25
4989,25
4982,25
1492,25
1518,25
1515,25
1513,25
9495,25
1541,25
5663,25
9474,25
1549,25
7229,25
4054,25
9253,25
2269,25
8595,25
4270,25
7240,25
7234,25
3320,25
8911,25
8908,25
7402,25
1568,25
1583,25
7585,25
5625,25
5619,25
1592,25
9264,25
5021,25
5015,25
1607,25
5593,25
5592,25
8913,25
3303,25
1588,25
1586,25
1639,25
5584,25
8186,25
3236,25
4067,25
7221,25
8919,25
8348,25
8345,25
8344,25
8342,25
5054,25
5050,25
5014,25
5033,25
5025,25
5551,25
5549,25
1649,25
5537,25
6978,25
7007,25
8970,25
7710,25
2224,25
2178,25
7002,25
1675,25
9440,25
6994,25
1702,25
1697,25
9421,25
3291,25
3249,25
3278,25
2204,25
7263,25
4248,25
4242,25
4211,25
3136,25
3133,25
3130,25
3269,25
8928,25
5519,25
5514,25
9416,25
1737,25
1756,25
5496,25
5104,25
5100,25
5085,25
2162,25
9289,25
5488,25
7362,25
7388,25
5472,25
5467,25
5459,25
1787,25
1784,25
9401,25
9391,25
1766,25
1792,25
1789,25
5426,25
5450,25
8220,25
7335,25
7330,25
4229,25
8614,25
3145,25
3144,25
4224,25
7111,25
3226,25
4144,25
3263,25
3256,25
2113,25
5110,25
1803,25
8213,25
8212,25
5440,25
5436,25
5419,25
5412,25
5410,25
9388,25
9386,25
4131,25
4129,25
7636,25
3248,25
8240,25
1852,25
1851,25
1843,25
8319,25
2101,25
2127,25
2125,25
2121,25
2119,25
1862,25
1825,25
7020,25
9368,25
9363,25
1881,25
2094,25
2092,25
2091,25
5141,25
5166,25
2111,25
2109,25
5129,25
5125,25
1903,25
1892,25
9370,25
8247,25
5343,25
5341,25
3162,25
3125,25
5188,25
8302,25
5184,25
2065,25
1919,25
1909,25
8627,25
4174,25
4172,25
3215,25
5317,25
5316,25
5313,25
1905,25
1926,25
2073,25
7108,25
7105,25
7134,25
3137,25
3164,25
1889,25
5307,25
8262,25
8257,25
1959,25
1947,25
5274,25
5233,25
1963,25
7347,25
4184,25
3177,25
3172,25
5211,25
2062,25
2051,25
8287,25
5176,25
5258,25
7014,25
7012,25
1999,25
1957,25
5243,25
9339,25
9338,25
2035,25
5230,25
5229,25
3195,25
8952,25
8949,25
75,25
3665,25
7174,25
9967,25
39,25
34,25
9969,25
42,25
40,25
7547,24
41,24
46,24
30,24
61,24
7782,24
7777,24
6814,24
8559,24
8556,24
8555,24
2920,24
2884,24
8275,24
2037,24
2003,24
5226,24
7123,24
4203,24
8950,24
4193,24
2015,24
2014,24
2012,24
2020,24
9326,24
9324,24
5237,24
8283,24
8281,24
9053,24
9051,24
8548,24
4403,24
3737,24
8785,24
2862,24
5185,24
9321,24
9316,24
5201,24
3169,24
7017,24
7016,24
1953,24
4468,24
9060,24
2885,24
2880,24
4459,24
8781,24
8780,24
3666,24
6782,24
1950,24
5272,24
7364,24
3180,24
3174,24
9928,24
160,24
183,24
154,24
153,24
150,24
146,24
7813,24
166,24
192,24
5284,24
5309,24
8270,24
8268,24
5250,24
5280,24
1958,24
9356,24
6752,24
2878,24
2877,24
4389,24
4388,24
4385,24
2918,24
4415,24
6746,24
1929,24
1927,24
5170,24
2072,24
2071,24
7110,24
7107,24
7106,24
179,24
204,24
9905,24
217,24
7831,24
9891,24
265,24
3748,24
1879,24
8637,24
4173,24
4170,24
5298,24
5322,24
5315,24
3663,24
3657,24
2840,24
2860,24
2826,24
8539,24
8538,24
4493,24
4491,24
225,24
5350,24
8246,24
3163,24
3158,24
3157,24
8960,24
3127,24
8304,24
8303,24
8299,24
2103,24
254,24
252,24
6702,24
6699,24
7776,24
278,24
9894,24
302,24
297,24
295,24
5333,24
5357,24
5155,24
5132,24
1873,24
1896,24
1893,24
293,24
6650,24
330,24
317,24
314,24
3765,24
8763,24
3734,24
3756,24
3645,24
5388,24
7720,24
7717,24
1866,24
1864,24
1854,24
7713,24
5371,24
9367,24
1869,24
5362,24
5121,24
5151,24
2133,24
2122,24
1816,24
1815,24
1813,24
1812,24
3638,24
7689,24
7271,24
2931,24
2930,24
2960,24
2969,24
8933,24
3247,24
3201,24
5396,24
8238,24
1842,24
306,24
6665,24
7848,24
6656,24
6655,24
6609,24
6639,24
6629,24
6628,24
6596,24
1805,24
8211,24
8209,24
5395,24
5384,24
5382,24
1837,24
1832,24
4159,24
7518,24
6620,24
365,24
358,24
327,24
3783,24
3780,24
3253,24
8941,24
8305,24
5095,24
7357,24
2140,24
5112,24
2149,24
3770,24
3632,24
4532,24
2810,24
2805,24
9076,24
4498,24
6579,24
6607,24
9292,24
3122,24
3139,24
3112,24
4221,24
8219,24
9382,24
1778,24
4119,24
376,24
342,24
400,24
396,24
394,24
7858,24
7857,24
7383,24
5483,24
1782,24
9398,24
1776,24
1798,24
6568,24
4555,24
4550,24
9098,24
2800,24
2799,24
8512,24
1746,24
8205,24
7360,24
2164,24
2183,24
6533,24
9864,24
9862,24
6529,24
9846,24
430,24
9837,24
428,24
427,24
8747,24
3587,24
3614,24
419,24
2784,24
2780,24
8565,24
8564,24
2990,24
6503,24
1728,24
5473,24
5501,24
9408,24
9407,24
1716,24
1738,24
7596,24
1747,24
4121,24
9280,24
4244,24
4215,24
450,24
6525,24
474,24
473,24
3794,24
3820,24
8752,24
8805,24
3600,24
9109,24
9108,24
2723,24
8498,24
4576,24
7073,24
7102,24
3596,24
7884,24
510,24
7000,24
5507,24
5535,24
5532,24
1703,24
9417,24
8643,24
8641,24
6983,24
8968,24
5067,24
2181,24
5062,24
501,24
7556,24
2730,24
2695,24
2750,24
4582,24
4578,24
8504,24
6496,24
6492,24
525,24
6451,24
6480,24
530,24
9821,24
3833,24
8923,24
5060,24
8346,24
5051,24
8916,24
5547,24
1654,24
3583,24
3580,24
568,24
6448,24
2682,24
1632,24
1630,24
5579,24
8189,24
8188,24
8926,24
4108,24
7226,24
4594,24
8485,24
8482,24
6437,24
7910,24
581,24
2719,24
5598,24
5597,24
4055,24
3300,24
7230,24
5564,24
9029,24
4356,24
4355,24
4375,24
9020,24
9015,24
601,24
9787,24
3556,24
3543,24
3541,24
3563,24
9781,24
6414,24
6411,24
6405,24
7915,24
6377,24
6373,24
6370,24
8351,24
8362,24
2209,24
2234,24
9263,24
9277,24
5019,24
5018,24
4977,24
5003,24
9258,24
1605,24
1580,24
5632,24
1599,24
1598,24
1595,24
9467,24
2671,24
8468,24
8466,24
4651,24
4640,24
4639,24
2701,24
9135,24
9130,24
4635,24
7475,24
3322,24
2244,24
4272,24
4227,24
3115,24
3316,24
8149,24
8146,24
7565,24
638,24
7923,24
6368,24
641,24
7480,24
1521,24
9471,24
9480,24
3324,24
6355,24
8477,24
2685,24
6901,24
3843,24
8831,24
3507,24
3506,24
2655,24
7283,24
8725,24
5690,24
4984,24
8383,24
9496,24
1506,24
1527,24
3856,24
670,24
625,24
654,24
679,24
9771,24
6342,24
6306,24
6329,24
8369,24
7674,24
5695,24
5694,24
5691,24
7951,24
2596,24
7301,24
2639,24
4645,24
4644,24
716,24
674,24
6302,24
6289,24
7963,24
730,24
729,24
3518,24
7160,24
5711,24
9493,24
1502,24
1500,24
1497,24
8661,24
4061,24
7122,24
7147,24
